사업장명,업태구분명,도로명주소,좌표정보(X),좌표정보(Y)
24시 무인카페 만월경 이수점,커피숍,"서울특별시 동작구 사당로29가길 12, 1층 101호 (사당동)",198101.426972794    ,442589.079161038    
포트캔커피 노량진점,커피숍,"서울특별시 동작구 만양로 87-1, 지하1층, 지상1층 (노량진동)",195001.747131689    ,445456.01820717     
커피에 반하다,커피숍,"서울특별시 서초구 강남대로 509, 1층 (반포동)",201892.166456524    ,445046.963252236    
커피스토어 서울 대림점,커피숍,"서울특별시 영등포구 시흥대로175길 5, 1층 102호 (대림동)",191488.882466708    ,442861.809050257    
텐퍼센트스페셜티커피 강남서초점,커피숍,"서울특별시 서초구 서초대로74길 23, 1층 104호 (서초동, 서초타운트라팰리스)",202326.145704288    ,443714.177835024    
요거프레소 화곡점,커피숍,"서울특별시 강서구 초록마을로 155, 1층 (화곡동, 8동)",186445.099835679    ,448238.69091122     
칸토빈,커피숍,"서울특별시 강서구 방화동로 지하 30, 공항시장역(9호선) 지하 1층 (공항동)",183195.395147438    ,451275.487041696    
이디야 상도파크엘점,커피숍,"서울특별시 동작구 양녕로 220, 제지하1층 제에이-2호 (상도동, 상도역 롯데캐슬 파크엘)",195221.942587848    ,444278.227772381    
카페 어셈블리(본관점),커피숍,"서울특별시 영등포구 의사당대로 1, 국회본관 1층 (여의도동)",192450.93552236     ,447649.476828035    
컴포즈커피여의도라이프점,커피숍,"서울특별시 영등포구 63로 40, 라이프오피스텔 지하1층 54호, 55호 (여의도동)",194561.746032498    ,446364.318286465    
blue table(블루 테이블),커피숍,"서울특별시 서초구 신반포로 100, 116호 (반포동, 래미안 퍼스티지 신반포역상가)",199547.194595295    ,444540.23951026     
지노(JiNo),커피숍,서울특별시 동작구 등용로 82 (대방동),193953.123428537    ,445146.096570269    
공차 동작구청점,커피숍,"서울특별시 동작구 장승배기로 70, 동작구청 특별임대상가 내 지상1층 5,6호 (상도동)",194723.666799909    ,444690.776882951    
커피집 도씨,커피숍,"서울특별시 동작구 여의대방로22길 121, 1층 1114호 (신대방동, 보라매자이 더 포레스트)",193394.538706062    ,444040.843567772    
카페로아(cafe roa),커피숍,"서울특별시 동작구 노량진로16길 12-14, 1층 (노량진동)",194920.794467958    ,445656.069651136    
커피더캠프,커피숍,"서울특별시 동작구 현충로 지하 90, 지하1층 (흑석동, 흑석역)",196748.617652723    ,445146.978644803    
공차 신대방삼거리점,커피숍,"서울특별시 동작구 상도로 103, 나동 1층 (상도동)",193900.079248072    ,444277.015716434    
하우스 공감,커피숍,"서울특별시 동작구 여의대방로22아길 54, 1층 101호 (신대방동)",193174.598655985    ,443722.990954257    
할리스 대방역점,커피숍,"서울특별시 동작구 알마타길 6 (대방동,지하1층 101호,102호)",193312.282106543    ,445337.475840158    
카페꿈틀 서울시교육연수원점,커피숍,"서울특별시 서초구 남부순환로 2248, 1층 (방배동, 서울시교육연수원)",199693.06999443     ,441141.610110838    
곳간,떡카페,"서울특별시 서초구 서운로 62, 지하1층 B122. B123, B111-1호 (서초동, 래미안 리더스원)",202435.530279532    ,443148.83951752     
소이조이,커피숍,"서울특별시 강서구 양천로 686-5, 상가동 1층 101호 (염창동, 삼성한아름아파트)",188584.201830509    ,449763.832920486    
(주)브로딩,커피숍,"서울특별시 동대문구 하정로5길 5, 미영빌딩 1층 (신설동)",202230.361215672    ,452623.043844771    
커피기업 코엑스마곡점,커피숍,"서울특별시 강서구 마곡중앙로 143, 르웨스트시티 본동 지하2층 209호 (마곡동)",184522.907834771    ,451531.924488537    
카페 카작,커피숍,"서울특별시 동작구 양녕로 156, 상도동 영도교회 1층 (상도동)",194883.6363815      ,443673.87954984     
쉴만한물가,커피숍,"서울특별시 동작구 노량진로30길 12 (본동,2층)",195989.168392869    ,445595.949593147    
피에스타7커피 남성역점,커피숍,"서울특별시 동작구 사당로16가길 54, 1층 (사당동)",197338.712873113    ,442403.986710346    
매머드 익스프레스 용두동점,커피숍,서울특별시 동대문구 고산자로 409-1 (용두동),203282.871081422    ,452666.658741863    
오르앤지드,커피숍,"서울특별시 동대문구 답십리로30길 44, 3층 (전농동, 대한예수교 장로회 빛과진리교회)",204120.251162553    ,452383.29574612     
그릭앤조이 노량진점,커피숍,"서울특별시 동작구 노량진로16길 26, 1층 (노량진동)",194964.092769575    ,445575.555229369    
과일판다,커피숍,"서울특별시 강서구 강서로 306, 1층 우측호 (내발산동)",185507.16039174     ,450080.816861473    
케니야 커피 동여의도점,커피숍,"서울특별시 영등포구 여의대방로 379, 제일빌딩 1층 107-1호 (여의도동)",193818.18014        ,446332.089777304    
이디야커피,커피숍,"서울특별시 동작구 상도로 277 (상도1동, 1층)",195365.944450911    ,444506.061881055    
안마루카페,커피숍,"서울특별시 양천구 목동중앙로3길 21, 1층 (목동)",188372.966259655    ,448252.114882652    
스타벅스 신대방삼거리역점,커피숍,"서울특별시 동작구 상도로 102, 1,2층 (상도동)",193896.384765772    ,444196.484790728    
스타벅스 강서NC점,커피숍,"서울특별시 강서구 강서로56길 17, NC 강서점 1층 (등촌동)",185824.428508883    ,450866.252126246    
더벤티강서구청사거리점,커피숍,"서울특별시 강서구 화곡로64길 2, 경동미르웰한올림 1층 101호 (등촌동)",186992.135263731    ,450564.401447311    
엘지사이언스파크 7층 구내식당 카페,커피숍,"서울특별시 강서구 마곡중앙10로 30, 엘지사이언스파크 통합지원센터동 7층 (마곡동)",185102.925888382    ,451165.579794021    
카페알코브,커피숍,"서울특별시 동작구 대방동1길 12, 1층 (대방동)",193435.927095717    ,444243.672469594    
더카페 목동달빛거리점,커피숍,"서울특별시 양천구 목동중앙본로32길 43, 1층 102,103호 (목동, 더캐슬뷰)",188768.633057659    ,449248.373192229    
언젠가는,커피숍,"서울특별시 동작구 동작대로31길 2, 1층 (사당동)",198323.315884585    ,442926.35797946     
커피가게,커피숍,"서울특별시 동대문구 홍릉로 28 (청량리동, 성일빌딩 1층)",203876.834499782    ,453381.77294699     
메가엠지씨커피 보라매타운점,커피숍,"서울특별시 동작구 보라매로5가길 16, 101-3호 (신대방동, 보라매아카데미타워)",193218.36400997     ,443239.581054145    
테디의 오후(Teddy`s Afternoon),커피숍,"서울특별시 동작구 상도로41길 24, 1층 (상도1동)",195550.510681285    ,444421.828520655    
세븐일레븐 동작리버하임점,커피숍,"서울특별시 동작구 현충로 52, 상가1동 1층 9호 (흑석동)",196371.011259561    ,445393.773053304    
더해피,커피숍,"서울특별시 동작구 만양로 65, 1층 (노량진동)",195117.535407567    ,445246.361431868    
플랑도르(FLAN D`OR),커피숍,"서울특별시 동작구 상도로41가길 15, 1층 (상도1동)",195521.263364314    ,444594.572635867    
더치스토리,커피숍,"서울특별시 서초구 강남대로 27, AT센터 1층 (양재동)",203392.793460583    ,440676.379919661    
커피에반하다,커피숍,"서울특별시 중랑구 중랑천로12길 45, 지앤지타운 1층 101호 (상봉동)",206584.403761064    ,454518.196629369    
카페쿠잉,커피숍,서울특별시 동작구 여의대방로46길 30 (대방동),193404.0334045      ,445444.849059634    
할리스커피(회기역점),커피숍,"서울특별시 동대문구 회기로 196 (휘경동,지상2층)",205168.920264507    ,454277.787393015    
이동희 사진카페,커피숍,"서울특별시 동작구 신대방2길 12, 지하1층 (신대방동)",192253.308978021    ,442874.537394147    
빽다방 사당방배점,커피숍,"서울특별시 서초구 동작대로 68, 신진오피스 1층 (방배동)",198364.994691704    ,442272.859620849    
숲카페,커피숍,"서울특별시 중랑구 신내로21길 6, 신내두산아파트 상가동 2층 201호 (묵동)",207718.222107219    ,457174.958326298    
OLIVE TREE,커피숍,"서울특별시 서초구 남부순환로333길 15-4, 1층 (서초동)",201714.607943348    ,442380.190156585    
매머드 익스프레스 제일kcc점,커피숍,"서울특별시 서초구 주흥길 3, 1층 104호 (반포동)",201765.042541746    ,444619.143016388    
카페라?유,커피숍,"서울특별시 동작구 장승배기로 70, 동작구청특별임대상가 지상1층 13호 (상도동)",194723.666799909    ,444690.776882951    
CU 염창월드점,커피숍,"서울특별시 강서구 공항대로59다길 122, 1층 (염창동)",188394.949710357    ,449843.155049237    
미지,커피숍,"서울특별시 동대문구 이문로16길 18, 래미안이문2차아파트 상가동 103호 (이문동)",205199.307150431    ,454635.192906163    
가람커피로스터스,커피숍,"서울특별시 서초구 본마을길 31, 1층 (신원동)",204669.975678151    ,439133.035495632    
컴포즈커피 마곡수명산파크점,커피숍,"서울특별시 강서구 강서로47길 113, 성호빌딩 1층 106호 (내발산동)",184896.346220253    ,450118.24139972     
모코커피,커피숍,"서울특별시 동작구 서달로13길 11-15, 1층 (흑석동)",196547.135182394    ,445066.733103673    
카페디차,커피숍,"서울특별시 동작구 상도로47길 89, 지상1층 (상도1동)",195662.014717658    ,444549.869893352    
이디야 커피,커피숍,"서울특별시 강서구 방화동로 95, 1층 (방화동, 2동)",183372.640404589    ,451878.776177582    
스타벅스 상도역점,커피숍,"서울특별시 동작구 상도로37길 1, 1,2,3,4층 (상도1동)",195371.780607675    ,444561.386421553    
카페 블레싱,커피숍,"서울특별시 양천구 신정이펜2로 24, 1층 101호 (신정동)",185157.192272811    ,445654.840689131    
카페 희다,커피숍,"서울특별시 영등포구 국제금융로8길 31, SK증권빌딩 1층 (여의도동)",193565.856956811    ,446399.54936997     
더카페 뉴코아 강남점 3층,커피숍,"서울특별시 서초구 잠원로 51, 3층 (잠원동, 뉴코아백화점 )",200576.608647619    ,445241.8984183      
엔제리너스커피롯데영등포역사점,커피숍,"서울특별시 영등포구 경인로 862 (영등포동,롯데백화점 영등포역사3층)",191741.345847708    ,445970.307641467    
에이바우트커피 선유도점,커피숍,"서울특별시 영등포구 선유로 254, 대웅빌딩 1층 (양평동4가)",190874.734064439    ,448103.58416736     
라일락 휴게소,커피숍,"서울특별시 서초구 사평대로55길 47, 지하1층 (반포동)",201859.490891731    ,444875.782323422    
뮤게(Muguet),커피숍,"서울특별시 동대문구 전농로17길 36, 1층 (전농동)",204818.776922318    ,453000.911375402    
마이클 커피,커피숍,"서울특별시 동대문구 답십리로8길 23, 1층 (용두동)",203803.628675029    ,452668.602949744    
K라운지 로이움지점,커피숍,"서울특별시 서초구 반포대로16길 30, 106호 (서초동)",201047.631856303    ,442639.768339294    
카페(cafe)1412,커피숍,"서울특별시 서초구 효령로60길 23-5, 연우빌딩 1층 (서초동)",201622.400255298    ,442492.741564776    
선식당,커피숍,"서울특별시 동대문구 천호대로81길 7, 학삼빌딩 1층 (장안동)",205552.414966599    ,451170.602375819    
메가엠지씨커피 사당신동아점,커피숍,"서울특별시 동작구 동작대로29길 77, 1층 109호 (사당동, 두성 상가 아파트)",197966.147578504    ,442938.620021597    
어울터카페,커피숍,"서울특별시 동작구 성대로 180, 1층 (상도동)",194653.274853608    ,444111.845763646    
스타벅스 장승배기역점,커피숍,"서울특별시 동작구 장승배기로11가길 11, 상가동 지하2층 105-1, 105-2, 105-3호 (상도동, 상도파크자이)",194476.856325424    ,444842.632863363    
로야디,떡카페,"서울특별시 서초구 반포대로21길 57, 1층 102호 (서초동)",200634.347941611    ,442677.041319813    
스타벅스 여의도IFC몰(L2) STREET점,커피숍,"서울특별시 영등포구 국제금융로 10, 서울 국제금융 센터 L2 S15호 (여의도동)",193326.931018911    ,446973.914570276    
텍스트 커피(TEXT COFFEE),커피숍,"서울특별시 동작구 대방동길 9, 1층 103호 (대방동)",193507.67959312     ,444257.080886736    
씨즈캔디,커피숍,"서울특별시 서초구 사평대로 205, 1층 FP104-1호 (반포동, 센트럴시티 파미에가든)",200514.002958761    ,444644.771176041    
캠퍼,커피숍,"서울특별시 서초구 사임당로 115, 1층 101호 (서초동)",201904.777194002    ,443230.687486859    
아무글로벌,커피숍,"서울특별시 서초구 방배로36길 19, 1층 2호 (방배동)",199124.200260796    ,443536.425938225    
곱터졌닭,커피숍,"서울특별시 양천구 목동중앙서로 13, 지상1층 (목동)",188022.325903676    ,447842.000106691    
배키네 BAEKINE,커피숍,"서울특별시 영등포구 선유서로31길 6, 1층 (양평동3가)",189839.733625179    ,447158.368256706    
