사업장명,업태구분명,도로명주소,좌표정보(X),좌표정보(Y)
컴포즈커피 압구정스마일점,커피숍,"서울특별시 강남구 압구정로 334, 지상1층 104호 (신사동)",203293.572551645    ,447323.737268385    
통통커피,커피숍,"서울특별시 강남구 역삼로26길 3, 지상1층 101호 (역삼동)",203528.576857585    ,443777.199135256    
메가엠지씨커피 강남자곡점,커피숍,"서울특별시 강남구 자곡로 202, 강남힐스테이트에코 지상1층 101호 (자곡동)",209201.961413428    ,441399.856009506    
군인공제회관카페,커피숍,"서울특별시 강남구 남부순환로 2806, 지상1층 (도곡동, 군인공제회관)",204600.180680453    ,443010.642202848    
스타벅스커피 선정릉역점,커피숍,"서울특별시 강남구 봉은사로 407, 1,2층 (삼성동)",203870.267192877    ,445396.69421991     
하라고커피숍,커피숍,"서울특별시 강남구 도산대로83길 40, 1층 (청담동)",204257.444077488    ,447190.577969726    
위펀 야놀자점,커피숍,"서울특별시 강남구 테헤란로108길 42, 엠디엠타워 7층 (대치동)",205788.064365562    ,444961.394260184    
자이데커피 주식회사(대청점),커피숍,"서울특별시 강남구 일원로3길 36, 강남대청교회 지상1층 (일원동)",207295.858344788    ,443308.407754594    
윤다방,커피숍,"서울특별시 강남구 논현로94길 29-3, 문학빌딩 지상1층 (역삼동)",203336.755444435    ,444552.911481449    
랑꼬뉴(Linconnu),커피숍,"서울특별시 강남구 도산대로49길 6-8, 지상1층 (신사동)",203288.829879854    ,446806.247217193    
팀 홀튼 선릉역점,커피숍,"서울특별시 강남구 테헤란로 408, 대치빌딩 지하2층 제2호 (대치동)",204376.538170228    ,444701.663711128    
스타벅스 강남세곡DT점,커피숍,"서울특별시 강남구 헌릉로 727, 지상1,2층 (세곡동)",210399.618416566    ,440538.332371671    
아키커피,커피숍,"서울특별시 강남구 압구정로18길 10, 지상1층 (신사동)",202083.931015387    ,446882.221763656    
삼성웰스토리(주)자이프레지던스카페,커피숍,"서울특별시 강남구 삼성로 14, 지하 1층 (개포동, 개포자이 프레지던스)",206239.623997375    ,442598.51298973     
커피 엘사,커피숍,"서울특별시 강남구 논현로175길 75, 지상2층 (신사동)",201963.828035067    ,446822.44149983     
베이커리_유일,커피숍,"서울특별시 강남구 학동로 117, 지상1층 (논현동)",202019.609786891    ,445542.15986245     
커피수기,커피숍,"서울특별시 강남구 도산대로46길 21, 101동 B130호 (논현동)",203214.206500469    ,446498.835709789    
언더플로우 뮤직&카페,커피숍,"서울특별시 강남구 강남대로154길 38, 지하1층 (신사동, 빅토빌)",201883.024072799    ,446228.697547951    
와플에 구름,커피숍,"서울특별시 강남구 압구정로50길 8, 지상1층 1호 (신사동)",203292.85131177     ,447292.475080153    
여가생활,커피숍,"서울특별시 강남구 언주로164길 35-6, 지상3층 (신사동)",203166.609160882    ,447045.627793824    
커피인류 도곡렉슬점,커피숍,"서울특별시 강남구 선릉로 225, 도곡렉슬상가 지상1층 138호 (도곡동)",204586.370038998    ,443682.974096       
제르베,커피숍,"서울특별시 강남구 학동로46길 35, 지하1층 (논현동)",203421.803037216    ,445741.094120607    
카페로운,커피숍,"서울특별시 강남구 도산대로27길 43, 1층 (신사동)",202350.705595491    ,446727.582315814    
레보Revo,커피숍,"서울특별시 강남구 봉은사로25길 23, 지상1층 (논현동)",202762.861644881    ,445147.318632261    
메머드 익스프레스 삼성도심공항점,커피숍,"서울특별시 강남구 테헤란로87길 17, 마젤란 21 아스테리움 지상1층 105-1호 (삼성동)",205091.725780982    ,445178.072127192    
리틀 아티스트,커피숍,"서울특별시 강남구 삼성로63길 16, 지하1층 (대치동)",205135.002474166    ,444186.913078543    
칠요일의케이크,커피숍,"서울특별시 강남구 선릉로132길 50, 모노하우스 1층 (청담동)",203922.991352721    ,446261.37229126     
노란꼬무줄,커피숍,"서울특별시 강남구 도곡로63길 12, 신농플라자 지상1층 103호 (대치동)",204758.655655251    ,443958.224612785    
빽다방 강남을지논현점,커피숍,"서울특별시 강남구 도산대로34길 15, 지상1층 102호 (논현동)",202686.783750629    ,446340.675087644    
컴포즈커피 압구정스퀘어점,커피숍,"서울특별시 강남구 압구정로34길 11, 압구정스퀘어 지상1층 105호 (신사동)",202666.717097955    ,447239.218593207    
만땅커피,커피숍,"서울특별시 강남구 강남대로58길 14, 지상1층 2호 (도곡동)",202875.55664351     ,443013.408187759    
까페시,커피숍,"서울특별시 강남구 개포로 264, 상가2동 지하1층 105호 (개포동, 개포 래미안 포레스트)",204696.031322018    ,441829.029825936    
버터앤쉘터 강남신사점,커피숍,"서울특별시 강남구 강남대로158길 26, M-SPACE 지상1층 102호 (신사동)",201778.372432402    ,446336.905555687    
투썸플레이스 선릉ing점,커피숍,"서울특별시 강남구 테헤란로 318, 1층 (역삼동)",203983.545          ,444559.705          
디저트39 역삼팁스타운점,커피숍,"서울특별시 강남구 역삼로19길 7, 지상1층 (역삼동)",203188.379373215    ,443726.605336215    
압구정 직원카페,커피숍,"서울특별시 강남구 압구정로 165, 현대백화점본점 지하2층 (압구정동)",202358.505687227    ,447232.955697694    
명인만두 강남역지하상가점,커피숍,"서울특별시 강남구 강남대로 지하 396, 강남역 지하1층 B29호 (역삼동)",202422.251739571    ,443872.484453417    
범표원두,커피숍,"서울특별시 강남구 테헤란로37길 42, 지하1층 102호 (역삼동)",203458.73150809     ,444761.259111805    
라빈커피 LABEAN COFFEE,커피숍,"서울특별시 강남구 개포로 652, 빌딩스타3 지상1층 101호 (일원동)",207365.635          ,443634.82           
소망풍경,커피숍,"서울특별시 강남구 언주로159길 15, 나동 1층 (신사동)",202712.610140915    ,446881.407804882    
투썸플레이스 수서역점,커피숍,"서울특별시 강남구 광평로56길 8-13, 1층 102,103,104,105,106,107호 (수서동, 수서타워)",209055.480464368    ,442735.704146657    
제타리움 카페(ZETARIUM cafe),커피숍,"서울특별시 강남구 선릉로 607, 삼공빌딩 지상1층 (논현동)",203756.868926429    ,445427.804542834    
그린팜에프앤씨 샐러디아,커피숍,"서울특별시 강남구 언주로85길 13, 지하1층 3호 (역삼동, 경남아파트)",203671.645686999    ,444263.075193786    
아방스커피,커피숍,"서울특별시 강남구 학동로101길 26, 청담 삼익상가 지상1층 112호 (청담동)",205034.15838707     ,446675.932361885    
와이비엠 카페익스프레스(YBM Cafexpress),커피숍,"서울특별시 강남구 강남대로 408, 지상1층 103호 (역삼동, YBM강남센터)",202368.645251951    ,444112.951929435    
프롬하츠커피 개포점,커피숍,"서울특별시 강남구 영동대로 16, 912(근린생활시설)동 지상1층 1호 (일원동, 상록 스타힐스)",206663.360760953    ,442894.134038788    
주전부리,커피숍,"서울특별시 강남구 언주로 408, 역삼자이 지하1층 B14호 (역삼동)",203882.77798934     ,444136.167028607    
커피기업 압구정점,커피숍,"서울특별시 강남구 압구정로 228, 대웅빌딩 지상1층 107호 (신사동)",202829.555273995    ,447382.746953318    
세젤커피(SEGEL COFFEE),커피숍,"서울특별시 강남구 학동로55길 13, 지하1층, 지상1층 (청담동)",203614.209376318    ,446234.317044955    
이디지씨헬스케어 주식회사 강남지점,커피숍,"서울특별시 강남구 도곡로 452, 미즈메디병원 지상1층 (대치동)",205228.619831148    ,444001.871806806    
매머드 익스프레스 역삼FnF점,커피숍,"서울특별시 강남구 테헤란로39길 55, 지상1층 101호 (역삼동)",203472.552196678    ,444864.040992177    
카페리빈,커피숍,"서울특별시 강남구 언주로90길 8, 지상1층 101호 (역삼동)",203811.181256614    ,444450.075909319    
유로스커피 로스터스 삼성점,커피숍,"서울특별시 강남구 삼성로96길 9, 지상1층 (삼성동)",204941.825471276    ,445191.192783096    
바운싱휘트니스,커피숍,"서울특별시 강남구 언주로 874, 지하1층 (신사동, 쌍봉빌딩)",202962.441804948    ,447371.866295615    
메가엠지씨커피 압구정현대점,커피숍,"서울특별시 강남구 압구정로 214, 현대종합상가 지상1층 101호 (신사동)",202650.144045095    ,447301.71571803     
아이비에스,커피숍,"서울특별시 강남구 선릉로 514, 성원타워 지하1층 115호 (삼성동)",204253.562094788    ,444823.936628416    
리치온 청담점,커피숍,"서울특별시 강남구 도산대로 435, 삼이빌딩 지상1층 (청담동)",203761.830055095    ,446867.529575555    
이디야 역삼점,커피숍,"서울특별시 강남구 논현로72길 13, 1층 (역삼동)",203515.635655912    ,443738.067506235    
큐카페,커피숍,"서울특별시 강남구 도곡로78길 6, 3층 302호 (대치동)",205140.595          ,443950.495          
스타벅스 양재강남빌딩R점,커피숍,"서울특별시 강남구 남부순환로 2621, 서브원 강남빌딩 지상1, 2층 (도곡동)",203168.514987745    ,442571.353540843    
ABOUT 책과 머피,커피숍,"서울특별시 강남구 선릉로 7, 점포가동 208호 (개포동, 주공아파트)",205373.371090044    ,441814.602870723    
빽다방 강남역태극당점,커피숍,"서울특별시 강남구 테헤란로4길 46, 지하1층 B109호 (역삼동, 쌍용플래티넘밸류)",202619.098126049    ,443688.691713202    
(주)비바브라질,커피숍,"서울특별시 강남구 압구정로 165, 지하1층 (압구정동, 현대백화점 압구정본점)",202358.505687227    ,447232.955697694    
매머드익스프레스 선릉성원빌딩앞점,커피숍,"서울특별시 강남구 선릉로94길 3, 1층 (삼성동)",204243.639737661    ,444855.046975347    
샐러듀박스,커피숍,"서울특별시 강남구 도산대로89길 12, 1층 103-B호 (청담동)",204426.176300001    ,447005.096273931    
곤트란쉐리에 압구정현대아파트점,커피숍,"서울특별시 강남구 압구정로29길 68, 주구센터 1호 1층 101호 (압구정동, 현대아파트)",202454.970010312    ,447748.161018109    
브라더상품권,커피숍,"서울특별시 강남구 압구정로 162, 베네하임시티 지상1층 108호 (신사동)",202356.511045051    ,447117.913526623    
주식회사 빅바이트컴퍼니 잠바주스 도곡점,커피숍,"서울특별시 강남구 언주로30길 56, 상가동 지상1층 101호 (도곡동, 타워팰리스)",204744.84720795     ,442893.091826117    
컴포즈커피 역삼개나리점,커피숍,"서울특별시 강남구 언주로 405, 성림상가 지상1층 104호 (역삼동)",203814.127349539    ,444111.90001653     
(주)보드게임카페레드버튼강남,커피숍,"서울특별시 강남구 강남대로 442, C동 지상1층 (역삼동)",202248.726336213    ,444428.060435058    
카페삼삼(cafe 33),커피숍,"서울특별시 강남구 강남대로140길 6, 1층 (논현동)",201788.50672903     ,445720.5410417      
심플커피,커피숍,"서울특별시 강남구 테헤란로 305, 한국기술센터 지상14층 (역삼동)",203789.673254686    ,444565.722314842    
코너 커피 스탠드(CORNER COFFEE STAND),커피숍,"서울특별시 강남구 언주로 432, 타워432 지상1층 (역삼동)",203764.925          ,444431.315          
GP라이프시맨틱스지점,커피숍,"서울특별시 강남구 언주로 533, 지하1층 (역삼동)",203544.130256261    ,444833.63559737     
매머드 익스프레스 삼성로점,커피숍,"서울특별시 강남구 삼성로 549, 정화빌딩 지상1층 102호 (삼성동)",204726.171643649    ,445375.11344405     
멘메이드 카페 압구정점,커피숍,"서울특별시 강남구 압구정로 343, 갤러리아백화점 지상4층 (압구정동)",203470.848439305    ,447369.579851952    
해머스미스커피 역삼초교사거리점,커피숍,"서울특별시 강남구 역삼로 128, 양원빌딩별관 지상1층 5호 (역삼동)",202906.887457239    ,443529.164542434    
(주)하우 신사역점,커피숍,"서울특별시 강남구 도산대로 지하 102, 신사역 지하1층 327-116호 (신사동)",201588.001969935    ,446382.381669803    
선유도커피집 은마,커피숍,"서울특별시 강남구 삼성로 212, 지하1층 A블럭 31호 (대치동, 은마상가)",205707.089399978    ,443914.194133105    
머스트 커피,커피숍,"서울특별시 강남구 선릉로90길 62, 서원빌딩 1층 (대치동)",204719.15931343     ,444786.150912491    
붕쌤,커피숍,"서울특별시 강남구 테헤란로 423, 지하1층 B105호 (삼성동, 현대타워)",204615.364777705    ,444884.394551474    
프로젝트 서울,커피숍,"서울특별시 강남구 압구정로36길 22, 지상1층 (신사동)",202708.768859961    ,447212.219051306    
메가엠지씨커피 강남못골도서관점,커피숍,"서울특별시 강남구 자곡로 114, 서강플라자 지상1층 103호 (자곡동)",208422.856918085    ,441097.917189004    
플로렛,커피숍,"서울특별시 강남구 양재천로 185, 1층 (도곡동)",204001.695          ,442253.005          
